user_id,perk
629952,AGE < 50 no child: no cancellation fees
630039,Economic hot spots: exclusive disounts
630097,AGE < 50 no child: no cancellation fees
630176, AGE >= 50 Group: 1 night free hotel with filght
630178,AGE < 50 no child: no cancellation fees
630267,AGE < 50 families with Childen: free hotel meal
630607,Potential new users: 10% discount on first order.
630609,AGE < 50 no child: no cancellation fees
630694,AGE < 50 no child: no cancellation fees
630738,AGE < 50 no child: no cancellation fees
630992, AGE >= 50 Group: 1 night free hotel with filght
631174,Economic hot spots: exclusive disounts
631201,AGE < 50 no child: no cancellation fees
631319, AGE >= 50 Group: 1 night free hotel with filght
631384,Potential new users: 10% discount on first order.
631388,AGE < 50 no child: no cancellation fees
631448,AGE < 50 families with Childen: free hotel meal
631477, AGE >= 50 Group: 1 night free hotel with filght
631787,AGE < 50 no child: no cancellation fees
631872,Potential new users: 10% discount on first order.
631970, AGE >= 50 Group: 1 night free hotel with filght
631975,Potential new users: 10% discount on first order.
631993,AGE < 50 families with Childen: free hotel meal
632136, AGE >= 50 Group: 1 night free hotel with filght
632239,Economic hot spots: exclusive disounts
632316, AGE >= 50 Group: 1 night free hotel with filght
632425, AGE >= 50 Group: 1 night free hotel with filght
632461, AGE >= 50 Group: 1 night free hotel with filght
632475, AGE >= 50 Group: 1 night free hotel with filght
632631,AGE < 50 no child: no cancellation fees
632665,AGE < 50 no child: no cancellation fees
632749,AGE < 50 families with Childen: free hotel meal
632866,Potential new users: 10% discount on first order.
632965,AGE < 50 no child: no cancellation fees
632988,AGE < 50 families with Childen: free hotel meal
633183,Economic hot spots: exclusive disounts
633195,AGE < 50 no child: no cancellation fees
633235,AGE < 50 families with Childen: free hotel meal
633314,AGE < 50 families with Childen: free hotel meal
633406,AGE < 50 no child: no cancellation fees
633725,AGE < 50 no child: no cancellation fees
633972,Potential new users: 10% discount on first order.
634130,Economic hot spots: exclusive disounts
634601,Potential new users: 10% discount on first order.
634739,Potential new users: 10% discount on first order.
634795,AGE < 50 families with Childen: free hotel meal
634824,Economic hot spots: exclusive disounts
635249, AGE >= 50 Group: 1 night free hotel with filght
635300,AGE < 50 no child: no cancellation fees
635303,AGE < 50 families with Childen: free hotel meal
635375,AGE < 50 no child: no cancellation fees
635442,AGE < 50 families with Childen: free hotel meal
635576,AGE < 50 no child: no cancellation fees
635587, AGE >= 50 Group: 1 night free hotel with filght
635666,Potential new users: 10% discount on first order.
635790,AGE < 50 no child: no cancellation fees
635861,Economic hot spots: exclusive disounts
635949,AGE < 50 families with Childen: free hotel meal
636078, AGE >= 50 Group: 1 night free hotel with filght
636102,Economic hot spots: exclusive disounts
636251, AGE >= 50 Group: 1 night free hotel with filght
636520, AGE >= 50 Group: 1 night free hotel with filght
636524,AGE < 50 no child: no cancellation fees
636526,AGE < 50 families with Childen: free hotel meal
636739,AGE < 50 families with Childen: free hotel meal
636873,AGE < 50 no child: no cancellation fees
636874,AGE < 50 no child: no cancellation fees
636966,Economic hot spots: exclusive disounts
637075,Economic hot spots: exclusive disounts
637086,AGE < 50 no child: no cancellation fees
637421,AGE < 50 families with Childen: free hotel meal
637457,AGE < 50 no child: no cancellation fees
637555,Potential new users: 10% discount on first order.
637633,AGE < 50 no child: no cancellation fees
637687,AGE < 50 no child: no cancellation fees
638140,AGE < 50 families with Childen: free hotel meal
638162,AGE < 50 no child: no cancellation fees
638237,Potential new users: 10% discount on first order.
638565,AGE < 50 families with Childen: free hotel meal
638576,AGE < 50 families with Childen: free hotel meal
638580,AGE < 50 no child: no cancellation fees
638598,AGE < 50 no child: no cancellation fees
638600,Potential new users: 10% discount on first order.
638874,Economic hot spots: exclusive disounts
639009,AGE < 50 no child: no cancellation fees
639168,AGE < 50 families with Childen: free hotel meal
639458,AGE < 50 no child: no cancellation fees
639510, AGE >= 50 Group: 1 night free hotel with filght
639554,Economic hot spots: exclusive disounts
639571,AGE < 50 no child: no cancellation fees
639894,AGE < 50 families with Childen: free hotel meal
640451,Potential new users: 10% discount on first order.
640580, AGE >= 50 Group: 1 night free hotel with filght
640649,Economic hot spots: exclusive disounts
640689, AGE >= 50 Group: 1 night free hotel with filght
640715,AGE < 50 no child: no cancellation fees
640849, AGE >= 50 Group: 1 night free hotel with filght
640867, AGE >= 50 Group: 1 night free hotel with filght
640968, AGE >= 50 Group: 1 night free hotel with filght
641012,AGE < 50 families with Childen: free hotel meal
641102,AGE < 50 no child: no cancellation fees
641106, AGE >= 50 Group: 1 night free hotel with filght
641310,AGE < 50 families with Childen: free hotel meal
641364,AGE < 50 no child: no cancellation fees
641529, AGE >= 50 Group: 1 night free hotel with filght
641537, AGE >= 50 Group: 1 night free hotel with filght
642215,Potential new users: 10% discount on first order.
642344,AGE < 50 no child: no cancellation fees
642364,Potential new users: 10% discount on first order.
642553,AGE < 50 no child: no cancellation fees
642578,Economic hot spots: exclusive disounts
642679,AGE < 50 no child: no cancellation fees
642786,AGE < 50 no child: no cancellation fees
642820,AGE < 50 families with Childen: free hotel meal
643324,Potential new users: 10% discount on first order.
643344,AGE < 50 families with Childen: free hotel meal
643359,AGE < 50 no child: no cancellation fees
643469,Economic hot spots: exclusive disounts
643645,AGE < 50 families with Childen: free hotel meal
643714,AGE < 50 no child: no cancellation fees
643929,Economic hot spots: exclusive disounts
644438,Potential new users: 10% discount on first order.
644467,AGE < 50 families with Childen: free hotel meal
644639,Potential new users: 10% discount on first order.
644784,AGE < 50 no child: no cancellation fees
644870,AGE < 50 no child: no cancellation fees
645022,AGE < 50 no child: no cancellation fees
645047,AGE < 50 no child: no cancellation fees
645168,AGE < 50 no child: no cancellation fees
645415,AGE < 50 families with Childen: free hotel meal
645488,Potential new users: 10% discount on first order.
645664,AGE < 50 no child: no cancellation fees
645685, AGE >= 50 Group: 1 night free hotel with filght
645933,AGE < 50 no child: no cancellation fees
645939,Potential new users: 10% discount on first order.
646127,Potential new users: 10% discount on first order.
646197,Potential new users: 10% discount on first order.
646257,AGE < 50 no child: no cancellation fees
646259,AGE < 50 families with Childen: free hotel meal
646405,AGE < 50 families with Childen: free hotel meal
646424,AGE < 50 no child: no cancellation fees
646455, AGE >= 50 Group: 1 night free hotel with filght
646933,Economic hot spots: exclusive disounts
646937,AGE < 50 families with Childen: free hotel meal
647016,AGE < 50 no child: no cancellation fees
647555, AGE >= 50 Group: 1 night free hotel with filght
647597,Potential new users: 10% discount on first order.
647638,AGE < 50 no child: no cancellation fees
647662,Economic hot spots: exclusive disounts
647674,AGE < 50 families with Childen: free hotel meal
647804, AGE >= 50 Group: 1 night free hotel with filght
647862,AGE < 50 no child: no cancellation fees
648201,Potential new users: 10% discount on first order.
648379,AGE < 50 families with Childen: free hotel meal
648852, AGE >= 50 Group: 1 night free hotel with filght
648983,AGE < 50 no child: no cancellation fees
648990,AGE < 50 no child: no cancellation fees
649080,AGE < 50 families with Childen: free hotel meal
649081,AGE < 50 no child: no cancellation fees
649208,AGE < 50 families with Childen: free hotel meal
649378, AGE >= 50 Group: 1 night free hotel with filght
649935,Potential new users: 10% discount on first order.
650049,AGE < 50 families with Childen: free hotel meal
650055,Economic hot spots: exclusive disounts
650079,AGE < 50 no child: no cancellation fees
650606,Potential new users: 10% discount on first order.
650901,AGE < 50 no child: no cancellation fees
651018,Potential new users: 10% discount on first order.
651030,AGE < 50 no child: no cancellation fees
651193,AGE < 50 families with Childen: free hotel meal
651201,AGE < 50 no child: no cancellation fees
651269,AGE < 50 families with Childen: free hotel meal
651274,Potential new users: 10% discount on first order.
651390,AGE < 50 families with Childen: free hotel meal
651491,AGE < 50 no child: no cancellation fees
651613, AGE >= 50 Group: 1 night free hotel with filght
651675, AGE >= 50 Group: 1 night free hotel with filght
651744,AGE < 50 no child: no cancellation fees
651805,AGE < 50 families with Childen: free hotel meal
651818,Economic hot spots: exclusive disounts
651828,AGE < 50 families with Childen: free hotel meal
651941, AGE >= 50 Group: 1 night free hotel with filght
651960,Potential new users: 10% discount on first order.
652003,Potential new users: 10% discount on first order.
652040, AGE >= 50 Group: 1 night free hotel with filght
652190,Potential new users: 10% discount on first order.
652359,AGE < 50 no child: no cancellation fees
652416,AGE < 50 families with Childen: free hotel meal
652527,AGE < 50 no child: no cancellation fees
652737,AGE < 50 families with Childen: free hotel meal
653197,Potential new users: 10% discount on first order.
653228,Potential new users: 10% discount on first order.
653281,AGE < 50 no child: no cancellation fees
653332,Economic hot spots: exclusive disounts
653640,AGE < 50 families with Childen: free hotel meal
653724, AGE >= 50 Group: 1 night free hotel with filght
653838, AGE >= 50 Group: 1 night free hotel with filght
653852,Economic hot spots: exclusive disounts
654233,AGE < 50 no child: no cancellation fees
654259,AGE < 50 no child: no cancellation fees
654395,AGE < 50 families with Childen: free hotel meal
654687, AGE >= 50 Group: 1 night free hotel with filght
654913,AGE < 50 no child: no cancellation fees
655022,Potential new users: 10% discount on first order.
655051,AGE < 50 no child: no cancellation fees
655166,Potential new users: 10% discount on first order.
655300, AGE >= 50 Group: 1 night free hotel with filght
655499, AGE >= 50 Group: 1 night free hotel with filght
656150,AGE < 50 families with Childen: free hotel meal
656346,AGE < 50 families with Childen: free hotel meal
656422,AGE < 50 no child: no cancellation fees
656471,AGE < 50 families with Childen: free hotel meal
656560,AGE < 50 families with Childen: free hotel meal
656626,Potential new users: 10% discount on first order.
656708, AGE >= 50 Group: 1 night free hotel with filght
656850,Potential new users: 10% discount on first order.
