trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,flight_distance_km
502847-a37c4fa0ec9c46829e21fbd2210099fd,GRR,milwaukee,MKE,1,TRUE,2023/6/16 7:00,2023/6/18 7:00,0,Southwest Airlines,42.947,-87.896,40.36,193.3818111
503277-d26f731197194514a18fde683dd4fdad,LAX,jacksonville,NCA,1,FALSE,2023/3/8 16:00,,1,United Airlines,30.494,-81.688,297.07,3457.274146
503277-5ffe6664c113466ba6448ec2b001ce49,LAX,new york,JFK,1,TRUE,2023/6/16 7:00,2023/6/20 7:00,0,Allegiant Air,40.64,-73.779,655.6,3974.209843
503277-c1742abf7bdc4321a40bb302551da6bb,LAX,hamilton,YHM,1,TRUE,2023/2/10 10:00,2023/2/18 10:00,3,WestJet,43.173,-79.935,638.82,3465.148607
504081-ebb70ca0b30a4bc091180463846d0159,LAX,dallas,DAL,1,TRUE,2023/3/18 7:00,2023/3/19 7:00,0,Delta Air Lines,32.847,-96.852,325.49,2001.216407
504081-2376314206154a4daac4b9cc85b9a088,LAX,toronto,YKZ,1,TRUE,2023/2/15 14:00,2023/2/18 14:00,1,American Airlines,43.862,-79.37,663.69,3516.533724
504299-9a02959127504f51b9abfbe6e8bc3966,MKE,los angeles,LSQ,1,TRUE,2023/6/21 8:00,2023/6/23 8:00,1,American Airlines,33.942,-118.408,499.63,2820.661759
504299-49eaa6981ec6470683d32ad124ee3356,MKE,san diego,SAN,1,TRUE,2023/1/23 16:00,2023/1/27 16:00,1,Qatar Airways,32.699,-117.215,540.24,2797.362814
504299-064490865b974f3ebf36db7a5779b902,MKE,san jose,SJC,1,TRUE,2023/2/17 13:00,2023/2/22 13:00,0,AirTran Airways,37.362,-121.929,547.57,2937.138641
504945-ce10df3c291f4e22995d3291c2c80d4e,EFD,san francisco,SFO,1,TRUE,2023/2/14 7:00,2023/2/16 7:00,0,American Airlines,37.619,-122.375,432.63,2661.619223
504945-4699cc382022483284f20716523499dd,EFD,phoenix,PHX,1,TRUE,2023/7/21 14:00,2023/7/25 14:00,0,Southwest Airlines,33.535,-112.383,299.92,1686.900878
504945-18af8fa9ef93486a9eb7d211e9fcfb64,EFD,chicago,MDW,1,TRUE,2023/1/22 16:00,2023/1/26 16:00,1,Southwest Airlines,41.786,-87.752,258.11,1508.925032
504945-b076570a244e4910a6ea817da9d2a9dd,EFD,los angeles,LSQ,1,TRUE,2023/6/21 8:00,2023/6/23 8:00,2,Ryanair,33.942,-118.408,322.93,2244.728351
505916-fc62f164167e4f068fa223a9c6bfa12e,CLT,fort worth,FTW,1,TRUE,2023/1/24 10:00,2023/1/31 10:00,0,Delta Air Lines,32.82,-97.362,304.19,1534.652387
505916-d94f5d95f716406da612c59575da4618,CLT,los angeles,LAX,1,TRUE,2023/7/28 7:00,2023/8/9 7:00,1,American Airlines,33.942,-118.408,586.68,3412.556133
505916-86afe5311bfd4cce937d46b18c742f8a,CLT,new york,LGA,1,TRUE,2023/4/28 7:00,2023/5/6 7:00,1,Delta Air Lines,40.64,-73.779,154.97,870.5313389
505916-27a8c68913db4dd294ac68588e309619,CLT,los angeles,LAX,1,TRUE,2023/4/10 7:00,2023/4/16 7:00,1,AirTran Airways,33.942,-118.408,634.04,3412.556133
506611-3328c33c587443c885e9dc899e73bb08,TUL,san antonio,SAT,1,TRUE,2023/2/28 14:00,2023/3/2 14:00,0,AirTran Airways,29.529,-98.279,133.21,774.3720989
507133-df02c6c1c4504f6ab5b3d852af628781,YXD,washington,DCA,1,TRUE,2023/2/18 7:00,2023/2/21 7:00,1,Allegiant Air,38.852,-77.037,551.61,3199.211745
507133-32f0ec9f19a44d9dbef0d698709097ed,YXD,chicago,ORD,2,TRUE,2023/6/16 7:00,2023/6/19 7:00,1,American Airlines,41.786,-87.752,794.19,2311.822026
507557-47f786b704044c34b60c728ba456e01a,BTR,dallas,DAL,1,FALSE,2023/3/10 15:00,,1,KLM Royal Dutch Airlines,32.847,-96.852,53.13,597.6771232
622149-62918615219d4ddcbdc62ca9b2cac607,SNA,chicago,ORD,1,TRUE,2023/3/2 10:00,2023/3/4 10:00,0,American Airlines,41.786,-87.752,453.63,2780.937649
622343-2061dc37f60d410f9af97a51a7c8b676,ORD,new york,LGA,1,TRUE,2023/7/21 16:00,2023/7/27 16:00,1,Delta Air Lines,40.64,-73.779,214.03,1187.758662
622343-2061dc37f60d410f9af97a51a7c8b676,ORD,new york,LGA,1,TRUE,2023/7/21 16:00,2023/7/27 16:00,1,Delta Air Lines,40.64,-73.779,214.03,1187.758662
622343-2967b84e7e514a13926573f1a966d136,ORD,calgary,YYC,1,TRUE,2023/4/19 8:00,2023/4/22 8:00,1,Air Canada,51.114,-114.02,420.14,2224.298286
623077-8aee99510b5b4a53b5a7c81053775905,TNT,oklahoma city,OKC,1,TRUE,2023/5/5 7:00,2023/5/8 7:00,0,Southwest Airlines,35.393,-97.601,368.08,1913.337003
623077-5bba1db5a6e24e909c6b1b8c1f025744,TNT,boston,BOS,1,TRUE,2023/3/10 16:00,2023/3/14 16:00,1,Allegiant Air,42.364,-71.005,329.27,2044.991766
624258-7ddfb751695d4c1893327b25c245ab34,YYC,indianapolis,IND,1,TRUE,2023/5/9 7:00,2023/5/13 7:00,0,AirTran Airways,39.717,-86.294,428.87,2485.889871
625984-c888fa7168e94ae897b1ce0d31a20c7e,JFK,toronto,YZD,2,FALSE,2023/3/18 12:00,,0,Delta Air Lines,43.862,-79.37,112.16,582.9688256
625984-bf964217dc4d44d9b6b080cb1008e072,JFK,san diego,NZY,1,TRUE,2023/4/21 8:00,2023/4/25 8:00,1,American Airlines,32.699,-117.215,647.9,3931.800943
625984-e5fe72e72f0a4835b577fba8789c120d,JFK,san jose,SJC,1,TRUE,2023/3/8 8:00,2023/3/13 8:00,1,American Airlines,37.362,-121.929,783.77,4124.793561
627158-5c6fc6c617484172a218a9edb3e300a8,IAH,phoenix,LUF,1,TRUE,2023/4/13 9:00,2023/4/14 9:00,0,Ryanair,33.535,-112.383,229.61,1656.997371
627158-423328950a1b4430aa03dc93f188b686,IAH,calgary,YYC,1,TRUE,2023/3/28 7:00,2023/3/30 7:00,1,American Airlines,51.114,-114.02,480.86,2813.049852
627158-122f860824bd49528e6331ab29f50eba,IAH,portland,PDX,1,TRUE,2023/7/14 15:00,2023/7/16 15:00,1,American Airlines,45.589,-122.597,537.03,2934.105977
628033-0679d0f4113246e79a2492cf3e26d020,PIE,chicago,ORD,1,TRUE,2023/7/6 8:00,2023/7/7 8:00,0,United Airlines,41.786,-87.752,288.63,1609.762815
628033-fa15b39c32544c8b90190faee7e00c2b,PIE,milwaukee,MKE,1,TRUE,2023/5/23 7:00,2023/5/24 7:00,0,JetBlue Airways,42.947,-87.896,307.05,1736.319545
628033-01d28ff98fee41028cbe48500d2db9bf,PIE,los angeles,LSQ,1,TRUE,2023/3/11 13:00,2023/3/14 13:00,0,American Airlines,33.942,-118.408,649.22,3454.711314
631477-f703c312f4064b7f8869673db1ba9292,RAL,new york,JFK,1,TRUE,2023/5/18 9:00,2023/5/22 9:00,1,Delta Air Lines,40.64,-73.779,691.17,3892.659475
631975-3248706a02e3492a90358dc92bfcac2d,YMX,new york,LGA,1,TRUE,2023/5/16 7:00,2023/5/17 7:00,1,American Airlines,40.64,-73.779,100.99,560.8181463
632239-bdc8bcdf42bd42be9045f1a7a6ddea2d,LAX,san diego,SAN,1,TRUE,2023/4/15 13:00,2023/4/18 13:00,0,Allegiant Air,32.699,-117.215,27.52,177.1710993
632665-2b31780862a94d20bc4ceee71dc4d89a,DAL,toronto,YTZ,1,TRUE,2023/3/19 13:00,2023/3/25 13:00,3,Porter Airlines,43.862,-79.37,341.97,1948.407937
634795-689ccdfb951449b690ab5358ac648c75,HOU,el paso,ELP,1,TRUE,2023/3/31 7:00,2023/4/4 7:00,0,AirTran Airways,31.849,-106.38,203.68,1088.247247
636873-c6e2b35b498d45ec8a45f3656763b8fc,ORD,portland,PDX,2,TRUE,2023/7/2 7:00,2023/7/4 7:00,1,Southwest Airlines,45.589,-122.597,924.36,2791.622341
636873-4ca4ffc134a2479e97a2759f43546b11,ORD,charlotte,CLT,1,TRUE,2023/5/6 8:00,2023/5/12 8:00,0,American Airlines,35.214,-80.943,183.94,964.5742934
636873-b1c3628cf51942afafab7de75f97422d,ORD,columbus,LCK,1,TRUE,2023/5/19 16:00,2023/5/30 16:00,1,Allegiant Air,39.998,-82.892,84.14,474.7498101
636873-5f8d00e81c1e4010a8112cca32974540,ORD,el paso,BIF,1,TRUE,2023/4/6 7:00,2023/4/11 7:00,1,Delta Air Lines,31.849,-106.38,380.56,1984.809513
636873-5f92c8c14c3840f78342ba0ce052b9cf,ORD,louisville,LOU,1,TRUE,2023/3/15 13:00,2023/3/19 13:00,1,United Airlines,38.228,-85.664,74.66,458.4965432
639168-1a501f907e5245e9bb5323fa9c899594,YUL,milwaukee,MKE,1,TRUE,2023/6/25 7:00,2023/7/3 7:00,0,Southwest Airlines,42.947,-87.896,211.28,1160.853838
639168-d2427ae346604fcba0da9ae4aec4d2ad,YUL,portland,PWM,1,TRUE,2023/5/18 7:00,2023/5/25 7:00,1,KLM Royal Dutch Airlines,45.589,-122.597,685.99,3745.250146
639458-ae6b55e4d425477ab0a1df654c54aab7,SCK,phoenix,LUF,1,TRUE,2023/4/16 7:00,2023/4/19 7:00,0,Delta Air Lines,33.535,-112.383,178.54,934.3381996
639458-65fe494a28e04eb4859a915849935734,SCK,winnipeg,YAV,1,TRUE,2023/3/22 10:00,2023/3/24 10:00,1,American Airlines,50.056,-97.032,428.7,2345.303615
639458-94a1957329d347a2bc4f60f124a0d768,SCK,new york,LGA,1,TRUE,2023/6/18 14:00,2023/6/22 14:00,0,Delta Air Lines,40.64,-73.779,724.22,4047.460002
639554-972bd36cf6954a7a8de7b282610dd9c8,LAX,denver,DEN,1,FALSE,2023/4/14 8:00,,1,Delta Air Lines,39.858,-104.667,121.39,1385.469129
639554-cbf4159a5da4400cb34d1b25043caf0e,LAX,quebec,YQB,1,TRUE,2023/3/12 13:00,2023/3/18 13:00,0,Air Canada,46.788,-71.398,781.3,4160.265054
640867-bcc6b59fdce046d08eb0c6b2599efa43,YHU,charlotte,CLT,2,TRUE,2023/7/20 12:00,2023/7/24 12:00,0,Allegiant Air,35.214,-80.943,439.87,1309.707321
557298-d29c115cc0734e06a7306e21ada3543e,YYC,san jose,SJO,1,TRUE,2023/2/1 7:00,2023/2/5 7:00,0,LACSA,37.362,-121.929,315.99,1651.55664
557298-f437bf5263764aa2a6b52f9b45f84044,YYC,seattle,BFI,2,TRUE,2023/4/5 7:00,2023/4/9 7:00,0,Kenmore Air,47.53,-122.302,240.28,719.8449442
557343-209e98c7cade4b9fab37dc8848e3870b,LGA,montreal,YUL,1,TRUE,2023/2/22 15:00,2023/2/25 15:00,0,Air Canada,45.517,-73.417,95.52,528.352313
557449-8fc129f4460042279737c26c94ec81c8,SAT,seattle,SEA,1,TRUE,2023/2/5 11:00,2023/2/7 11:00,1,Delta Air Lines,47.53,-122.302,509.96,2859.032914
557815-0bcea59c900c4b638f35b705daa53ae0,LOU,chicago,ORD,1,TRUE,2023/2/21 15:00,2023/2/27 15:00,0,United Airlines,41.786,-87.752,80.11,433.7252939
557815-68e18cf3b75d4649a5b5d256dc94924e,LOU,los angeles,LAX,1,TRUE,2023/7/9 7:00,2023/7/11 7:00,0,Alaska Airlines,33.942,-118.408,608.01,2965.012842
557815-68e18cf3b75d4649a5b5d256dc94924e,LOU,los angeles,LAX,1,TRUE,2023/7/9 7:00,2023/7/11 7:00,0,Alaska Airlines,33.942,-118.408,608.01,2965.012842
557815-88efb366603e4341ad1befceda5dd017,LOU,edmonton,YXD,1,TRUE,2023/2/5 7:00,2023/2/8 7:00,1,American Airlines,53.667,-113.467,493.27,2720.846308
558506-09117552a396430db9b6eb782a333217,LGA,boston,BOS,1,TRUE,2023/2/3 12:00,2023/2/5 12:00,1,American Airlines,42.364,-71.005,53.55,296.6597798
558506-0c5f5ec8fcc54fcbb4caed18a0ac2664,LGA,quebec,YQB,1,TRUE,2023/7/26 12:00,2023/7/29 12:00,0,WestJet,46.788,-71.398,114.21,697.1775232
558786-b5b04eb109c64abd942d936368bdb421,EFD,winnipeg,YAV,1,TRUE,2023/2/20 13:00,2023/2/28 13:00,0,United Airlines,50.056,-97.032,408.14,2279.257322
558786-325f137a07fa46889d10300266a69160,EFD,chicago,MDW,1,TRUE,2023/3/31 7:00,2023/4/2 7:00,0,AirTran Airways,41.786,-87.752,277.98,1508.925032
558786-be14b3fc49434e81ac13572daef86e2a,EFD,los angeles,LSQ,1,TRUE,2023/6/29 9:00,2023/7/1 9:00,0,Ryanair,33.942,-118.408,308.23,2244.728351
558966-5854b5aca8de4530bc385f363671ff60,AUS,houston,HOU,2,TRUE,2023/3/9 15:00,2023/3/12 15:00,1,JetBlue Airways,29.607,-95.159,81.41,250.6850525
558966-ccd9a4fdee004d14b0ce876654394648,AUS,san jose,SJC,1,TRUE,2023/2/6 16:00,2023/2/9 16:00,0,United Airlines,37.362,-121.929,420.73,2371.413077
558966-a2f33bfe55004d319e0159a8ab72d072,AUS,los angeles,LSQ,1,TRUE,2023/3/30 7:00,2023/4/4 7:00,0,United Airlines,33.942,-118.408,357.33,1994.349249
559712-b97b12573b1b4165bcee653e5a6704a2,YZD,edmonton,YED,1,TRUE,2023/2/3 13:00,2023/2/9 13:00,1,Ryanair,53.667,-113.467,441.17,2695.096209
559712-c439b319fb9b4f0f8d575398e9e8f916,YZD,indianapolis,IND,1,TRUE,2023/2/25 14:00,2023/3/2 14:00,1,American Airlines,39.717,-86.294,131.17,721.6289538
559712-2049bf3491b3437dacb2dde6acace914,YZD,houston,IAH,1,TRUE,2023/6/6 9:00,2023/6/10 9:00,1,United Airlines,29.607,-95.159,363.91,2097.175708
560672-2cd62313bd2d42acaeca1e5ebd98576e,LAX,seattle,BFI,1,TRUE,2023/4/2 7:00,2023/4/5 7:00,1,Kenmore Air,47.53,-122.302,302.15,1545.594158
560672-13fddc83d2674e839a06ac6b42838a54,LAX,chicago,ORD,1,TRUE,2023/6/19 8:00,2023/6/26 8:00,0,Scandinavian Airlines System,41.786,-87.752,535.1,2811.59205
560672-63b067554a9f4eab950db7146cb52abb,LAX,san francisco,SFO,1,TRUE,2023/2/24 7:00,2023/2/27 7:00,0,Allegiant Air,37.619,-122.375,61.83,543.2317983
561386-2671f93a854448429db9200f4fae112a,MDW,ottawa,YOW,1,TRUE,2023/3/2 7:00,2023/3/12 7:00,0,Air Canada,45.323,-75.669,193.3,1048.810891
561386-a1f92a9c285f45c8a1c4b0dae9be5027,MDW,san francisco,SFO,1,TRUE,2023/4/25 7:00,2023/5/3 7:00,1,United Airlines,37.619,-122.375,499.32,2977.502269
561386-f0847b11b009441490edf080a472b98b,MDW,san antonio,RND,1,TRUE,2023/2/16 7:00,2023/2/20 7:00,1,United Airlines,29.529,-98.279,285.26,1659.049088
561386-a3207edc4f1e454db85f8d4ee6fbb4a1,MDW,hamilton,HLZ,1,FALSE,2023/7/11 11:00,,1,Air New Zealand,43.173,-79.935,56.89,659.0764834
562192-384e7298f3164255848de272bb3fa38b,LSV,chicago,ORD,1,TRUE,2023/2/18 9:00,2023/2/20 9:00,1,Iberia Airlines,41.786,-87.752,429.64,2425.340901
562192-fd1e621be050480f853a7627e314403f,LSV,houston,EFD,1,TRUE,2023/2/5 7:00,2023/2/6 7:00,1,United Airlines,29.607,-95.159,387.23,1991.433201
562192-b6a277cf50774f17a1875384bd50751e,LSV,los angeles,LSQ,1,TRUE,2023/6/4 7:00,2023/6/6 7:00,2,Ryanair,33.942,-118.408,54.78,399.0837092
562334-73790249be98402cb103ac40c746b71e,BFM,calgary,YYC,1,TRUE,2023/5/7 15:00,2023/5/9 15:00,1,WestJet,51.114,-114.02,584.17,3122.617421
562334-79c7865bc94a4833b61dbfebbcffd327,BFM,new york,LGA,2,TRUE,2023/2/5 16:00,2023/2/8 16:00,1,JetBlue Airways,40.64,-73.779,568.97,1701.112765
562334-f9430ba194c8411c861c48cc08506b6a,BFM,san antonio,SAT,1,TRUE,2023/3/11 9:00,2023/3/18 9:00,0,United Airlines,29.529,-98.279,180.64,989.7145938
562362-b09fdde1458b41ddac711e3bf074fe69,FTW,new york,JFK,1,TRUE,2023/4/22 12:00,2023/4/26 12:00,0,British Airways,40.64,-73.779,405.52,2265.463532
562362-a617f2e5b2894bd685f93e429a7048eb,FTW,new york,LGA,1,TRUE,2023/6/11 11:00,2023/6/12 11:00,1,American Airlines,40.64,-73.779,391.64,2265.463532
562416-23d78bdc17ab432298fff18c649c5142,DAL,toronto,YZD,1,TRUE,2023/6/6 13:00,2023/6/13 13:00,0,United Airlines,43.862,-79.37,345.13,1948.407937
562416-9613336010c548a09d4029700b03cf7b,DAL,new york,LGA,1,TRUE,2023/4/16 8:00,2023/4/18 8:00,1,JetBlue Airways,40.64,-73.779,446.34,2222.484189
563148-b72e3d2a0d85435c86b3c457d6935c7d,JFK,quebec,YQB,1,TRUE,2023/3/16 15:00,2023/3/24 15:00,1,Air Transat,46.788,-71.398,119.82,709.8107853
563148-49245c6c7e3240e2ae9e35b966e8b9f6,JFK,montreal,YUL,1,TRUE,2023/2/8 10:00,2023/2/10 10:00,1,American Airlines,45.517,-73.417,92.22,543.0923381
563148-c4cd14e320474992b37de8bbc708d12c,JFK,seattle,BFI,1,TRUE,2023/10/5 7:00,2023/10/10 7:00,0,Kenmore Air,47.53,-122.302,801.64,3885.003049
563148-c4cd14e320474992b37de8bbc708d12c,JFK,seattle,BFI,1,TRUE,2023/10/5 7:00,2023/10/10 7:00,0,Kenmore Air,47.53,-122.302,801.64,3885.003049
563148-b5f723b264484d05a76761f0b8edd5b1,JFK,phoenix,LUF,1,TRUE,2023/2/21 10:00,2023/2/23 10:00,0,Delta Air Lines,33.535,-112.383,654.39,3484.762647
563165-2f23a2d9bb5e498eb4e006b019d83ba8,COS,san jose,SJC,1,TRUE,2023/5/4 14:00,2023/5/10 14:00,0,AirTran Airways,37.362,-121.929,254.49,1514.173383
563165-0c9b2b1b9f574a4e8844fb3b26c37c0b,COS,los angeles,LAX,1,TRUE,2023/3/16 15:00,2023/3/23 15:00,1,American Airlines,33.942,-118.408,210.06,1339.334992
564258-c14f52b5ffc2420f86f4554bf50f93cd,ROC,houston,IAH,2,TRUE,2023/7/11 7:00,2023/7/21 7:00,0,United Airlines,29.607,-95.159,817.32,2161.608643
565755-4c6f5d9d2014421f8e4f48c85a51f4bc,EWR,jacksonville,NCA,1,TRUE,2023/6/17 7:00,2023/6/19 7:00,0,United Airlines,30.494,-81.688,228.13,1320.900574
565902-30cbf3062b8a42c49c6eaf5742bce075,BNA,memphis,MEM,1,TRUE,2023/6/18 10:00,2023/6/25 10:00,0,United Airlines,35.042,-89.977,56.45,321.6578929
565902-115004b85bf64b8185d8b0302851ea28,BNA,oklahoma city,OKC,1,TRUE,2023/5/8 14:00,2023/5/10 14:00,0,Allegiant Air,35.393,-97.601,164.84,988.4378901
565910-94db4a7839294446b225cbd3c29907c9,YXD,los angeles,LAX,1,TRUE,2023/2/27 13:00,2023/3/3 13:00,0,JetBlue Airways,33.942,-118.408,366.35,2216.578207
565910-1ecfcc13248840d589f2def78e8ae0d2,YXD,new york,LGA,1,TRUE,2023/2/17 7:00,2023/2/19 7:00,0,Delta Air Lines,40.64,-73.779,606.81,3278.169154
565949-878c9281d98546bca86332cd1f3472bd,LAX,fort worth,FTW,1,TRUE,2023/2/22 12:00,2023/2/26 12:00,1,Delta Air Lines,32.82,-97.362,368.14,1954.702966
565949-65cdb377855a4465b8c6bf4bc0e6f1d0,LAX,calgary,YYC,1,TRUE,2023/2/8 10:00,2023/2/13 10:00,1,Air Transat,51.114,-114.02,347.12,1942.110292
565949-1cfe8f207860498fb2e7f4a962b3b044,LAX,new york,JFK,1,TRUE,2023/7/15 16:00,2023/7/19 16:00,1,Qatar Airways,40.64,-73.779,766.93,3974.209843
566625-cb0a676e44454bbbba315153430740ec,AUS,edmonton,YEG,1,TRUE,2023/3/26 7:00,2023/3/29 7:00,0,KLM Royal Dutch Airlines,53.667,-113.467,509.99,2903.929955
566625-11c976a8dd7a4fb9922059937e45a018,AUS,houston,EFD,1,TRUE,2023/6/7 13:00,2023/6/14 13:00,0,Delta Air Lines,29.607,-95.159,44.1,250.6850525
566682-f41cbad5aa304703a654b4d5a2a2838a,GEG,houston,HOU,1,TRUE,2023/7/16 10:00,2023/7/17 10:00,0,Southwest Airlines,29.607,-95.159,479.32,2771.462697
566682-9e9d0a3013db4bd18f10d61017c932ed,GEG,detroit,YIP,1,TRUE,2023/2/13 16:00,2023/2/15 16:00,0,United Airlines,42.409,-83.01,454.89,2750.906389
566682-59ef5d163f4940599e8856e242ab01cd,GEG,columbus,CMH,1,TRUE,2023/4/6 7:00,2023/4/7 7:00,1,AirTran Airways,39.998,-82.892,512.34,2878.986108
567518-d0098fe93a344e39bbaab69c995cfe93,JFK,detroit,DET,1,TRUE,2023/4/5 11:00,2023/4/8 11:00,1,Delta Air Lines,42.409,-83.01,148.88,792.7896327
567518-b53735b10ce54ce0a2db02d660514914,JFK,louisville,LOU,1,TRUE,2023/4/20 7:00,2023/4/28 7:00,0,Delta Air Lines,38.228,-85.664,173.79,1054.421034
567558-b4921467f71b4af88db1f36c95372e0c,HNL,new york,JFK,1,FALSE,2023/2/9 7:00,,0,Delta Air Lines,40.64,-73.779,786.74,8007.273775
567682-895febf335e04e90ab5c29fcc6712b2b,YYC,new york,LGA,1,TRUE,2023/2/22 9:00,2023/2/25 9:00,1,Allegiant Air,40.64,-73.779,530.87,3277.11177
567682-63303e8142e54adb8b5c61153e0e8ea4,YYC,new york,JFK,1,TRUE,2023/6/10 7:00,2023/6/14 7:00,0,Iberia Airlines,40.64,-73.779,632.76,3277.11177
567682-4e945e175cf7402da76c400048b8ef25,YYC,new york,JFK,1,TRUE,2023/4/11 7:00,2023/4/14 7:00,0,Delta Air Lines,40.64,-73.779,600.26,3277.11177
569203-64cfeca379fb41a28775ff59fac2db7e,NIP,winnipeg,YWG,1,TRUE,2023/2/27 7:00,2023/3/2 7:00,0,WestJet,50.056,-97.032,493.22,2549.852981
569236-ba84afd360e1427b8316e5cc1b830258,PNE,chicago,ORD,1,TRUE,2023/6/12 16:00,2023/6/15 16:00,1,JetBlue Airways,41.786,-87.752,183.75,1085.874255
569236-72507d45ea2c4d86914a030ec1825574,PNE,houston,EFD,2,TRUE,2023/2/7 11:00,2023/2/8 11:00,1,Ryanair,29.607,-95.159,733.82,2168.585986
569236-b365721a73e44adab3f4296c95c42bb6,PNE,detroit,DET,1,TRUE,2023/3/26 7:00,2023/3/31 7:00,1,American Airlines,42.409,-83.01,121.44,716.7175524
569863-daa9c2b3af954bbe9be6f41e9743a65f,LGA,san francisco,SFO,1,TRUE,2023/5/9 10:00,2023/5/10 10:00,1,Hawaiian Airlines,37.619,-122.375,706.15,4141.056068
569863-18f66ecd836b455889fb84b80018bfe2,LGA,los angeles,LSQ,1,FALSE,2023/7/21 9:00,,1,United Airlines,33.942,-118.408,335.58,3965.398671
569863-9d6c4616285d4a86b52292587f22ed0a,LGA,vancouver,YVR,1,TRUE,2023/4/19 15:00,2023/4/23 15:00,0,Air Transat,49.195,-123.182,696.63,3915.671698
569863-f968a57d865e4b00bdfa5cb3d870e4e6,LGA,phoenix,LUF,1,TRUE,2023/2/12 10:00,2023/2/18 10:00,1,American Airlines,33.535,-112.383,638.51,3477.110455
569863-f349d8f360334cbf8ba55f8be21aef61,LGA,chicago,UGN,1,TRUE,2023/2/28 7:00,2023/3/1 7:00,0,American Airlines,41.786,-87.752,216.7,1163.951204
569863-e62635206c824d39ba4f60aa75a866b2,LGA,milwaukee,MKE,1,TRUE,2023/5/29 7:00,2023/6/1 7:00,0,United Airlines,42.947,-87.896,208.51,1184.669796
569920-19140d7ca97e448bb07b816e0fc2feeb,LGA,san jose,SJI,1,FALSE,2023/2/9 9:00,,0,Cebu Pacific,37.362,-121.929,391.78,4114.217346
570600-e4dec4186da84b928d1aef4d0d5ff1ac,RIC,singapore,XSP,2,TRUE,2023/11/21 15:00,2023/12/3 15:00,1,American Airlines,1.417,103.867,5009.3,15685.43529
571084-b56cf09f507a4642adc08a157aa5196f,NZY,new york,JFK,2,TRUE,2023/5/10 15:00,2023/5/16 15:00,1,American Airlines,40.64,-73.779,1366.71,3931.800943
571084-6fcaa2e464c847db831bc88efd219ca2,NZY,boston,BOS,1,TRUE,2023/2/19 12:00,2023/2/21 12:00,0,Alaska Airlines,42.364,-71.005,734.17,4159.806454
571300-fc4db2e1189c4e56a8fa0c4b24fdaa9d,JFK,dallas,DAL,1,TRUE,2023/4/1 12:00,2023/4/7 12:00,0,Southwest Airlines,32.847,-96.852,405.27,2222.484189
571300-3ada4a3a8fbc43c5b34c67cec9c557da,JFK,los angeles,LAX,1,TRUE,2023/2/10 7:00,2023/2/12 7:00,1,Delta Air Lines,33.942,-118.408,726.66,3974.209843
571300-aa3e9b3c8a98489cbc07a799baaa1815,JFK,ottawa,YOW,1,TRUE,2023/3/9 7:00,2023/3/14 7:00,1,Air Canada,45.323,-75.669,96.89,542.9041329
571300-aa3e9b3c8a98489cbc07a799baaa1815,JFK,ottawa,YOW,1,TRUE,2023/3/9 7:00,2023/3/14 7:00,1,Air Canada,45.323,-75.669,96.89,542.9041329
571348-ef910559cab340bd883dcbc1d1694bba,PNE,san diego,SAN,1,FALSE,2023/3/17 7:00,,0,Southwest Airlines,32.699,-117.215,352.26,3828.732231
573011-941f8118a0e544fb85f36945b243f353,SKF,winnipeg,YAV,2,TRUE,2023/7/27 7:00,2023/7/30 7:00,1,United Airlines,50.056,-97.032,870.77,2302.308188
573011-18712b4805874ae4abf0a30e962187dd,SKF,philadelphia,PHL,3,TRUE,2023/2/16 7:00,2023/2/18 7:00,1,American Airlines,39.872,-75.241,1276.62,2422.608104
573122-d55f4d3611f44ffba03c24704c18bddb,MSY,new york,JFK,1,TRUE,2023/3/13 15:00,2023/3/18 15:00,0,British Airways,40.64,-73.779,317.44,1901.524947
573122-af5f21d6e79b4641a28068d2f9be5bc8,MSY,new york,LGA,1,FALSE,2023/7/28 15:00,,1,Delta Air Lines,40.64,-73.779,175.36,1901.524947
573122-3be1e8ce9c664deb8f31d487c8cb7f4e,MSY,chicago,ORD,1,TRUE,2023/2/15 15:00,2023/2/18 15:00,0,Air Canada,41.786,-87.752,268.42,1330.43682
573122-f71c3414a93248f18d237ae9bb5c47c4,MSY,toronto,YYZ,1,TRUE,2023/5/3 7:00,2023/5/9 7:00,0,Air Transat,43.862,-79.37,346.77,1817.018042
573189-b2b514ca615e431a87d67c5f76913983,SNA,new york,LGA,1,TRUE,2023/4/11 7:00,2023/4/22 7:00,1,JetBlue Airways,40.64,-73.779,690.44,3940.891821
573189-7261a4df91c946d4ac076954a50f4867,SNA,detroit,YIP,1,TRUE,2023/3/11 8:00,2023/3/15 8:00,1,Ryanair,42.409,-83.01,527.1,3177.851366
573189-00afba6974f74211baf70298341dec4d,SNA,toronto,YYZ,1,TRUE,2023/5/7 13:00,2023/5/10 13:00,1,Air Canada,43.862,-79.37,646.16,3488.307962
573189-5b6fd62134294904ad1b3db3cfe7ccd0,SNA,toronto,YZD,1,TRUE,2023/2/14 11:00,2023/2/15 11:00,1,Delta Air Lines,43.862,-79.37,608.52,3488.307962
573493-62f319d3a6794d6094fc64cfb692e7b0,BIF,new york,LGA,1,TRUE,2023/2/16 13:00,2023/2/20 13:00,0,Allegiant Air,40.64,-73.779,547.18,3062.20462
