trip_id,user_id,destination_airport,destination_airport_lat,destination_airport_lon
553645-f72bacd42b2c4f349513a17d5f339401,553645,YHM,43.173,-79.935
565949-1cfe8f207860498fb2e7f4a962b3b044,565949,JFK,40.64,-73.779
559194-02b51507867749e2b57b59abc62adab1,559194,JFK,40.64,-73.779
505680-f4109a6cff834394a35acd1faed6e8d8,505680,YVR,49.195,-123.182
621811-f9f14cc0962242159fdb6196e9e435e3,621811,LSQ,33.942,-118.408
546529-b439bc8f39324d6bb429e422185bc5f9,546529,IND,39.717,-86.294
521768-569c447466cb4cf3ad85e1f44643359e,521768,SVZ,29.529,-98.279
515051-8e590e4c91ec457996db667e21a2b6ce,515051,LOU,38.228,-85.664
513683-712bcf3c83134252a8048b8f32d7c195,513683,YIP,42.409,-83.01
522738-e08b734a38a74dad8876c835efd40a37,522738,NCE,43.661,7.218
399799-704c9b15453c493d94cd7812e64e7307,399799,SJO,37.362,-121.929
554922-49ab1915bdd94a10ba1db23c5b7d1e8c,554922,SVZ,29.529,-98.279
552558-83dd01b925214386ae530f3bd35b80c2,552558,LGA,40.64,-73.779
574489-39f8808516384ef29bcbce6492233549,574489,LSV,36.08,-115.152
562869-15a0954e1cae4211b4bf5c9df8f81a78,562869,PHX,33.535,-112.383
540656-ef06030b7f2f4c8789cbb1e92cf6a9cc,540656,YHU,45.517,-73.417
526144-8662c09dcd9b458b986f240ec4a57e72,526144,BIF,31.849,-106.38
510243-e01cd4c12669437291a55e3fd101c3ee,510243,YUL,45.517,-73.417
550599-57a2a4e57a964d47acd03bbe8848f276,550599,PNE,39.872,-75.241
566061-13a592a899984a23b46824afef4c2e85,566061,DAL,32.847,-96.852
585745-41d3706ea682453ba5c71172fa08003b,585745,EFD,29.607,-95.159
663565-c76c12cb11864f9c92952446ba2a7fa1,663565,UGN,41.786,-87.752
529205-cda05f108a824017a5feeeadb4f6a92c,529205,ORD,41.786,-87.752
557033-bc5a6510b6fb43949a39de97496b8914,557033,DTW,42.409,-83.01
523842-c5da394a673c48a6afd0a34a7eb35345,523842,SJI,37.362,-121.929
521657-d81dc2a532464b02980f860a5d104de2,521657,YVR,49.195,-123.182
513397-88108f605504450dad1746473a8b6227,513397,SEA,47.53,-122.302
516833-486ca576ec9244b69b46e23e809d5f32,516833,JFK,40.64,-73.779
542937-8c4c145e32f4416cad76f563d36f0cfa,542937,LOU,38.228,-85.664
602827-434c55d326144d9681a752cd3aa1cec8,602827,MDW,41.786,-87.752
540094-75d9ddaf8b8c4b10900f12f03642ff43,540094,LSQ,33.942,-118.408
600648-f960818dcd7f45a2b834265fa6e04367,600648,SFO,37.619,-122.375
561331-6478dc007052490e87afee54982c434f,561331,LAX,33.942,-118.408
524909-4cca02de393e45418f507d2169332c7b,524909,LSQ,33.942,-118.408
555301-40be2008eb364cbba8ba0763965bd326,555301,NZY,32.699,-117.215
515020-a17dc0e904dd49b7b731a80fc9a91373,515020,SJI,37.362,-121.929
531016-4e81ca0a19ce44fdbe3442701e5fb126,531016,YQB,46.788,-71.398
535625-70a106f66b294e6b88ef5ba7e83a04a9,535625,PNE,39.872,-75.241
527401-7e50e7f7d0ff4edf85a22e51ba4eb58c,527401,PDX,45.589,-122.597
506013-40931a5a0e8a47498d8e2d4906b3cf53,506013,FAT,36.776,-119.718
527150-f3af1f27dbd5413fbd38b51731d728ad,527150,YWG,50.056,-97.032
512826-e60aef27e8124b62a93687f501a91cbc,512826,ORD,41.786,-87.752
532259-27fa1fe700c740c1ba6e9c82c0f1878e,532259,EFD,29.607,-95.159
437539-5ae048b50cdf4be7857aeab002749729,437539,SAN,32.699,-117.215
513058-ac99d072fafd4ff799a9cfff15a872fc,513058,MDW,41.786,-87.752
513613-262ed7083911410b89593186d97c4ad9,513613,TUS,32.166,-110.883
390811-1030d472f2b24e72811e5eb4b1c69e95,390811,LOU,38.228,-85.664
527585-42489a0805d34d999e4a4c919ea542c8,527585,DAL,32.847,-96.852
591003-2c4dc706fed84c819b744d5973358d8c,591003,LGA,40.64,-73.779
580658-08fb5ce5e753413c9c8664f7807ce162,580658,YOW,45.323,-75.669
570219-8df74be0441d4d45878d330ce72ac86e,570219,LAS,36.08,-115.152
560733-51234d45b3304c869eccec74897aad0f,560733,BWI,39.175,-76.668
651201-68e4c62c82114c3cbc633bb724c8bdd9,651201,YZD,43.862,-79.37
508731-93e5db4d639a4c3b96500b876ad8628d,508731,YWG,50.056,-97.032
512596-041cbd58c62a4447a62cc71fced83046,512596,YZD,43.862,-79.37
616950-4e8c67773c8a40a3a40290de05d008a5,616950,LGA,40.64,-73.779
539320-1378a9aebd4e43f88eb9343cd3996079,539320,LGA,40.64,-73.779
529224-fd365457dd72484eb032b2f31c01bb89,529224,YVR,49.195,-123.182
521070-481c90f43ac249328860c1730eef614d,521070,LUF,33.535,-112.383
584537-0d6f697e14404baa9c9e4eb0be75fd29,584537,TIK,35.393,-97.601
187212-ec2aeb37588f4e55a656bce91d862d4d,187212,YAV,50.056,-97.032
563787-24971ea574ea4aa29ee3dcfca6115368,563787,NCA,30.494,-81.688
430722-f51bdb37d528441b94a54135ee95ba29,430722,YYC,51.114,-114.02
516418-28d410f370fa4f33a2ce45aac412e328,516418,CLT,35.214,-80.943
514208-db446042846a4ee8b13a1dfe4eb7c2f9,514208,DTW,42.409,-83.01
526570-c2c6533e198140a3b761523c892c7e0f,526570,DEN,39.858,-104.667
531144-133c9d47480a4bc2a01cf6691fb3848a,531144,YZD,43.862,-79.37
527187-0ef8b691bf324dd6a818bc8b1d51ec7a,527187,IAH,29.607,-95.159
521298-afac64455cce43648bd43e45b7a1531a,521298,YKZ,43.862,-79.37
515610-034b5f4362d647dd99e6131205dff0ff,515610,BOS,42.364,-71.005
575253-f73b5c1585f947f7b1db757b45020674,575253,LGA,40.64,-73.779
581409-4e1718667feb4468a9a7b88cdaabd411,581409,LAX,33.942,-118.408
508923-40bc9d6f7d364d91a6c7f379e7efe12a,508923,SFO,37.619,-122.375
546127-54a7fab8a63049c7a40c02ca5d489f95,546127,YTZ,43.862,-79.37
509919-0e5409b81d044bb88431f70ef2071ecf,509919,YVR,49.195,-123.182
657591-355c39e7bd624a4189805f8d460f8324,657591,SEA,47.53,-122.302
467339-db771076deda45a0af2bbaac2c908f04,467339,IND,39.717,-86.294
563148-b72e3d2a0d85435c86b3c457d6935c7d,563148,YQB,46.788,-71.398
516092-9105732d19184fef8ac1256e9cd69294,516092,OKC,35.393,-97.601
205044-f61d45c578494235b07698e919cf97f5,205044,LSQ,33.942,-118.408
531824-ed05d065babc423489eb37d67ef4147c,531824,JFK,40.64,-73.779
535047-20719beb2aba4451a78d0f9c5a3c6c5b,535047,SVZ,29.529,-98.279
555796-3212c64cbdb14e228f4b1c96c5651d4c,555796,YZD,43.862,-79.37
538458-3c53d5b329954814907ff1683a66326e,538458,FAT,36.776,-119.718
539012-c93ed98b64b744ed8bbd6f7251688189,539012,ELP,31.849,-106.38
552598-a73d1abe33624460bb6ca1aca869bfd7,552598,SJC,37.362,-121.929
553754-1621c0205a114d2f8aba8027e942cb9a,553754,LRF,30.494,-81.688
535155-b110abfe2ffa4fd3a6d7ef43084b4a56,535155,BFI,47.53,-122.302
567458-f8ebfa7a72fd4542abb730e25d5b8876,567458,LGA,40.64,-73.779
539611-5f6fda36935248f08cf93145423a8154,539611,DAL,32.847,-96.852
560991-e9279837813d4a4aa36af1e2902e7f01,560991,TUS,32.166,-110.883
515409-aba0fa51acb244578614d8bc891e27af,515409,YIP,42.409,-83.01
620274-6637191f5db84fc9b1553fdd8828ee7c,620274,IAD,38.852,-77.037
539917-757b1dfe69074ae9b84e16bb3181bd08,539917,LAX,33.942,-118.408
559407-df9a064f19a247abbea5d919fb7e1bb7,559407,EFD,29.607,-95.159
578938-24cff0de492c4e0f844a08ffcc379f61,578938,LUF,33.535,-112.383
542303-425c62ea659e49a587d2ec4dab52b38f,542303,NIP,30.494,-81.688
567432-c0bd5d6317054951a9f120d9f370f5d4,567432,LGA,40.64,-73.779
560362-1511d763ae4b44469ad455c431878da0,560362,BWI,39.175,-76.668
526445-58beabb935c841a29361f178285f67aa,526445,SVZ,29.529,-98.279
517676-900671682aa342b69ae9341d746bd6af,517676,AUS,30.194,-97.67
603515-c09a33bacb3f414b9615facfbd8e056a,603515,EFD,29.607,-95.159
526970-16cff9b5f420404eb7be958b058bbe58,526970,ORD,41.786,-87.752
582326-f54c1a3b3a49431bbd0352fa790bfecd,582326,LGA,40.64,-73.779
542418-69248c25349a453083831d77052a68dd,542418,YTZ,43.862,-79.37
511977-5f5e7f28bb6847dbb9c9d1bb4f76bc25,511977,YYC,51.114,-114.02
519853-f9a3701aeb3743dab10d96e2ef9fc3de,519853,DTW,42.409,-83.01
534948-d7889a691a424cf08a0719a5945b7913,534948,LGA,40.64,-73.779
642820-009154b7a7574386b68bc458a42c0983,642820,SJC,37.362,-121.929
516053-de0bbe373e534c679da3ce0f9199dd59,516053,FAT,36.776,-119.718
531884-97ef55d174c144ed94911f03ea5a9f46,531884,SAN,32.699,-117.215
546161-c8cfd06371244708933728ac624c7c06,546161,DAL,32.847,-96.852
615266-d93133df000f4eee9752e47c17611b29,615266,YYC,51.114,-114.02
546437-f423195099bc4f898f794a45577b83ef,546437,ELP,31.849,-106.38
550400-04d0daa512b341d5bb86512ca5a2a0b4,550400,DAL,32.847,-96.852
609167-e0519ee58fcb4031bb357606684a93ba,609167,YYZ,43.862,-79.37
561653-c427c3aeedfb43cabc15c3d2fc51ee67,561653,SKF,29.529,-98.279
510170-d468035d84a1484888365c912e4b994e,510170,JFK,40.64,-73.779
515802-7fb9924b17ab4219a837b4c6313a9690,515802,SJO,37.362,-121.929
482744-85cc606602fc4a0ca9d591021959de53,482744,LOU,38.228,-85.664
556127-cbd9d0300d574cb4bd0781222d8615ff,556127,LGA,40.64,-73.779
510315-c9d2bed2e07f4955b13fa56cfbbdbc14,510315,JFK,40.64,-73.779
538216-e79591e5f6c64ff9acbbdae34b07c814,538216,FTW,32.82,-97.362
529501-5b0667b86d2c4189bbb089fc2730db49,529501,LSQ,33.942,-118.408
741773-890b53bf669c42fe81d3dafcae87d4d2,741773,PHL,39.872,-75.241
543327-c74b87950cac4afd9c5907aee60c8d75,543327,MDW,41.786,-87.752
585915-08b621fbab204d348087c5acc9381339,585915,TUS,32.166,-110.883
614311-3111ebd96f394bc2aaf14f9178d0c005,614311,LGA,40.64,-73.779
584525-a0ca561133db415c97d91ce4036ed00b,584525,FTW,32.82,-97.362
538069-57c4c2eee2af4c91b97059968d19e8b6,538069,SJI,37.362,-121.929
573189-7261a4df91c946d4ac076954a50f4867,573189,YIP,42.409,-83.01
659161-4a303fced1c54cd3af992aa6edd1f226,659161,PNE,39.872,-75.241
527197-314d3e26dad949ac82cc15bf8e0ac586,527197,YZD,43.862,-79.37
524151-26d9d57af72e41c0aab90ccace1b0697,524151,YHU,45.517,-73.417
514344-2710c37471204d0bb9b676c8a69085df,514344,SAN,32.699,-117.215
531253-9bea8ebda61b4ee7bf73315de2822180,531253,YWG,50.056,-97.032
529205-e6232c16c1e24900bdf6feb66b382380,529205,LGA,40.64,-73.779
697072-128887c07a724faab891194c216c6316,697072,FTW,32.82,-97.362
497225-13bff059a2374ce0b1d596d43ddf4619,497225,LGA,40.64,-73.779
513569-44ddf06308a5427a8ca19ad56116a335,513569,ELP,31.849,-106.38
566455-c066c2fa0f5d4ad58db0ba9bcb6455f6,566455,YMX,45.517,-73.417
544747-c2de023a59a34af6aff47ecc487dbb5d,544747,DET,42.409,-83.01
508050-6cce381e49754941b5c3c41e60e3a3a3,508050,YOW,45.323,-75.669
518015-ba920527701d4a96afe7cd56e1c8d2d7,518015,UGN,41.786,-87.752
552384-25e6731be70047108ce5913c2e99485b,552384,LAX,33.942,-118.408
597434-c5bb08dbbd1542e4be94defea8469a2b,597434,CDG,48.969,2.441
606094-45bc518791d74eecb0f04097d8767640,606094,BNA,36.124,-86.678
550599-bbb1b2eb84c64f56a7f10f0cc494a7d0,550599,AUS,30.194,-97.67
596820-d1ba0c63e30946d1949c692514e3f09a,596820,MKE,42.947,-87.896
481622-174a920bdbad4df8aec5f2f16a0ba8fa,481622,DAL,32.847,-96.852
607280-19549031991d4ceab5fa9b3b798e97af,607280,BIF,31.849,-106.38
590429-dca98ffcb8ef4b77886dbe4141170f7e,590429,LGA,40.64,-73.779
623043-0a431cc40ffd420b84cb792c19abe723,623043,CMH,39.998,-82.892
510841-460d37e01502497e8d9189dd0947697d,510841,MEM,35.042,-89.977
547453-e3952201927d435c993b05173bf817db,547453,YEG,53.667,-113.467
404879-b0ca84a1abc54fff91d388690eb8bdb3,404879,PHL,39.872,-75.241
524620-bbdcf89ade9e4c4d98e2c4593f16949b,524620,JFK,40.64,-73.779
487040-6673812f270741f2848bee8d750f7608,487040,YQB,46.788,-71.398
557794-9591e412549f460da90078ba4d8d7a5f,557794,BOS,42.364,-71.005
530724-2a0e613ccbdd4d94b86400f6f07c59e1,530724,SEA,47.53,-122.302
573648-a053e400ba4542239cbfe357f048f3c8,573648,TUS,32.166,-110.883
563148-b5f723b264484d05a76761f0b8edd5b1,563148,LUF,33.535,-112.383
530188-720576dc616a4fe8a03f3385a5fb5097,530188,PDX,45.589,-122.597
526378-39f10512e928451f8f36f02a42ec1605,526378,DEN,39.858,-104.667
645047-b6cafa497d6449388739f05d979ede78,645047,YZD,43.862,-79.37
435669-e1fb2d7ae53d430a8ca91cfbe4795576,435669,LGA,40.64,-73.779
566008-94d87aa72d3f4bf5922a35e9cfeac2cf,566008,SJC,37.362,-121.929
515645-8e3944b5ba2c4f8fa1210cdc6b5e0562,515645,DCA,38.852,-77.037
504945-b076570a244e4910a6ea817da9d2a9dd,504945,LSQ,33.942,-118.408
701565-8b65c952a7634bf1be6f1678e015af17,701565,LAX,33.942,-118.408
552313-5b084e251ece45cf911734afef871715,552313,PHL,39.872,-75.241
536490-6485a94e570447d0bd095213eb7185cc,536490,YYZ,43.862,-79.37
526540-babbbada7b1545a3b3abe908a261a4d1,526540,BFI,47.53,-122.302
512204-c3bbc4af26474187a58b254de9a158e3,512204,ORD,41.786,-87.752
521509-6eaed3c539a3483681ad51794551bb7d,521509,YUL,45.517,-73.417
505680-7dcf7c5ae78649f2ae80478e662fd99a,505680,SFO,37.619,-122.375
527150-364b0d513bba499d9403da896958ff5a,527150,YEG,53.667,-113.467
547559-2a25e1654fca461484e936da4dae5f4d,547559,BOS,42.364,-71.005
509903-cd11b821ea9f40989603d319819ce670,509903,JFK,40.64,-73.779
560078-dc6898ee80c84f18b3e8a9c2bea0e480,560078,YWG,50.056,-97.032
573122-d55f4d3611f44ffba03c24704c18bddb,573122,JFK,40.64,-73.779
630738-6ce40115bfe44212a67aa282152d9446,630738,LOU,38.228,-85.664
538780-a94d76e5c4114b7e8a4e318efaf96605,538780,HOU,29.607,-95.159
557314-2be5338cf8fa4ed58cc3e0f35ea78e58,557314,LSQ,33.942,-118.408
600926-63404b29ebe94f76990404dee0ca9382,600926,LAX,33.942,-118.408
524358-f56a001906b14c92b77b39791f67f794,524358,DXB,25.255,55.364
607799-099f3d19cff840a9b50a0911bf79c62f,607799,SFO,37.619,-122.375
539648-00ee599cffc548ad8a4a498d6c544cd7,539648,LSQ,33.942,-118.408
511379-c483cfc54fd74b768394f15f42da33a6,511379,YOW,45.323,-75.669
578503-8db999febdce42aeab9f8082abac19b1,578503,CLT,35.214,-80.943
586774-1639d7b7355e4a10a3bfa2af87d120f2,586774,HLZ,43.173,-79.935
531431-9c1d4ba504ed4870af2b125b9419ac90,531431,JFK,40.64,-73.779
551890-a0cb8ffcbbfc4b9284399f379b85ea8a,551890,SAT,29.529,-98.279
588893-4e7c05ceaa9644808fcabaefe02ebe84,588893,YXD,53.667,-113.467
517370-cc944a17d9124d77839987b08b98b0cc,517370,BWI,39.175,-76.668
513917-f1e685061e8d42acb89359c77d9e3e9a,513917,AUS,30.194,-97.67
573427-001cc38de3604a0d956a04eae1c9eff3,573427,LAX,33.942,-118.408
490517-987e234f407346a6aa23d0656af50112,490517,MDW,41.786,-87.752
558987-4c8120bfddcf4aeb8d268e40db124282,558987,IND,39.717,-86.294
513026-794b18837db14cb4a29e57b5c587937a,513026,SVZ,29.529,-98.279
515344-6d3de516828941028d0b7e4a26bd26d9,515344,RND,29.529,-98.279
517735-a543e7016da749e09ee511d199f6f3dc,517735,NZC,30.494,-81.688
566998-34698c8f70234e90ad93b3ff00f9b57b,566998,MDW,41.786,-87.752
527824-11109fbc7d1047349411caa5a909ce12,527824,MEM,35.042,-89.977
522438-818ce6433b8849e0a5ec093b4c3ac782,522438,LSQ,33.942,-118.408
491141-ca0e7c8efc7040ee90ae7be9fe723d13,491141,JFK,40.64,-73.779
489953-688bc5b37cde4d6296ca95b1cb1307e5,489953,JFK,40.64,-73.779
581685-99f95b180235462dbf61698739c6dad2,581685,HOU,29.607,-95.159
650901-cb1771bc00974ffd95e4c78d14a21e2f,650901,FAT,36.776,-119.718
523666-254b125963814177b91fa99525141d42,523666,PNE,39.872,-75.241
544839-becf7b042e1a41fa98408b1f7670021e,544839,LOU,38.228,-85.664
562010-581ce45d4bc9461d87b417e56df2b186,562010,FTW,32.82,-97.362
569239-f9bbe1616b0a4628819d7503ed2ee640,569239,FTW,32.82,-97.362
558489-66024803769c445899b82bf07fb599ab,558489,LAX,33.942,-118.408
497615-4644d1697d884a1dbae4631015d3e23e,497615,DET,42.409,-83.01
519114-e1f8432f67674d328fb46fe7f23a3e56,519114,SFO,37.619,-122.375
552432-ee7c0d9880ab4fdebe52ec0388a50899,552432,IAH,29.607,-95.159
544367-bfbf0dd02053469c905c43a83cd5fe43,544367,ELP,31.849,-106.38
527850-8320abb17a0d4ed889bf31dc6b526bd3,527850,YXD,53.667,-113.467
546485-0846a7b7bc7d4decb530a2f6691f18e7,546485,YUL,45.517,-73.417
565768-9849f55380fa4ae493a229b53d85a5c2,565768,YOW,45.323,-75.669
549292-73adc2d81ed64b05b54db385d7e97df5,549292,LAX,33.942,-118.408
481292-fb2b6ba330714c02a69666fe111c8bef,481292,SFO,37.619,-122.375
510586-c3be8a27a3da4e5ebfdfc74f98a3eb31,510586,LSQ,33.942,-118.408
571566-67ef5813988b44f49d51ae452ee78fd1,571566,YAV,50.056,-97.032
520106-6c3cbbaec5634865bec52122b42c6704,520106,BIF,31.849,-106.38
617052-96127f77be134a42b08924bd25c898b4,617052,LGA,40.64,-73.779
535912-1d604650c0004ba99fcc111cd5f3cb9c,535912,YYZ,43.862,-79.37
533846-1aa4ee5c18124007a0a4e3c0a75bff74,533846,YHU,45.517,-73.417
513093-0d1055a204a4419daad4dc7decd9eb18,513093,IND,39.717,-86.294
512009-c18c75573717476bbda8df09803e1be3,512009,OKC,35.393,-97.601
480877-3d29d470cc7343fc83824c4095f6d5a4,480877,YYC,51.114,-114.02
535734-821eced43dc94531a69afc96e0e5668a,535734,DAL,32.847,-96.852
547559-bbbe11a01d98446e899e256ef3a6ba69,547559,YXU,43.036,-81.154
536672-7dc26bfce9ad440b983b2b044ef0ff1f,536672,UGN,41.786,-87.752
521185-5261620f1a5645d88e9adc1c08ee79bc,521185,LOU,38.228,-85.664
538703-1789fc6808414078a8db0af41872fe01,538703,YWG,50.056,-97.032
471077-883e57a4ba97466cbd47d34e63bd7a03,471077,LAX,33.942,-118.408
657629-fae9656d91434c759a45e13092afb309,657629,ORD,41.786,-87.752
523231-e0ba786b2c4a4653b328cdfc4fb10c7d,523231,ORD,41.786,-87.752
531253-d6025f0ae9734292aa8cba30d7110dbb,531253,LUF,33.535,-112.383
628653-9d1044cd7dcc4a4daccfb778dceadf57,628653,LGA,40.64,-73.779
547857-734583ce561d45d5b3565d8dfe4d8ecd,547857,LAX,33.942,-118.408
520708-4bcb9fa562f04cc0ae44f17925c66f33,520708,MEM,35.042,-89.977
540557-3020de5900f7405aa20cca84384d6844,540557,TUS,32.166,-110.883
528164-425f490ff2e24d979f0fbd3d18ab5870,528164,IAH,29.607,-95.159
792549-368f134ebd88499ea7e84e66303917b7,792549,LAS,36.08,-115.152
515258-efcd88e1664f41f6b24b7c1bb92fc465,515258,YTZ,43.862,-79.37
546587-d19e2c7424984b7788cc3daa59a36a88,546587,BWI,39.175,-76.668
557963-75e46c4d9a114a699646f7f3818a3d9c,557963,LGA,40.64,-73.779
538069-b770816862ec4f3cbeb8dec5baaa5677,538069,PHX,33.535,-112.383
593385-6ff17a23e73546eb960f82f026a5a89e,593385,LSQ,33.942,-118.408
508857-4e0a88e8c13040798b4f045578791c71,508857,LUF,33.535,-112.383
481622-22b37373dc244221a54c5ecb7a4dcd28,481622,BNA,36.124,-86.678
529050-82d847a6ac46415dac36f2c27b488c5f,529050,HOU,29.607,-95.159
521941-81fb2335cd8d4d47ace5d838632b56f3,521941,YYC,51.114,-114.02
547100-94774cb6979e444c8371cf600da25a60,547100,LSQ,33.942,-118.408
449804-b347284ef61f4df9998f940ace379a58,449804,YKZ,43.862,-79.37
530754-fc172ad4339446ff9e2f0cc6b806ce75,530754,FTW,32.82,-97.362
623941-e93d407f7a064bbeb137bf08d6c6fcc0,623941,LGA,40.64,-73.779
512201-34aedce6df3f4f2899b1b2efa94c5a51,512201,LGA,40.64,-73.779
520491-d47cd4db40df4a02be25d1f37a85f260,520491,TIK,35.393,-97.601
599765-979746f75a7c4838bff708c30b73741b,599765,LGA,40.64,-73.779
475531-06ea98ee644942928ab02136f61ab943,475531,PHL,39.872,-75.241
512271-b7fe0367eb224b17bded56d587758b8b,512271,LCK,39.998,-82.892
532119-e031762a74b6440fb44efe0d3f9c454e,532119,JFK,40.64,-73.779
517847-a860da1bd481433eba3ae34d6cca9316,517847,MDW,41.786,-87.752
539414-e7079b741b054c6f8f4abf4a47772eae,539414,JFK,40.64,-73.779
546774-7ee874b574dd4e9284a145e8581677e5,546774,BOS,42.364,-71.005
615307-34aac8c032804e5a96168c5ed226092b,615307,IND,39.717,-86.294
560888-7aa3656ee8a54971b2161ceaa41834d3,560888,ORD,41.786,-87.752
540656-e2d0868c1ed4426cb76f6ca3b9d42083,540656,YHU,45.517,-73.417
513995-31b31f3776e04c308384b579b7824aeb,513995,IAH,29.607,-95.159
591888-596045a2ca3743a1b6f10e34fdeaf7c1,591888,LAS,36.08,-115.152
513933-f5a4e79f91f44a238ce374975ba38c89,513933,YYC,51.114,-114.02
484342-33f34f74b9c545d4b55d6fc8bf87ad67,484342,LCY,43.036,-81.154
607350-7114e5b8736f43629d9c0f287989f673,607350,JFK,40.64,-73.779
521956-66d2121a88934d84b38abaf746038fb7,521956,UGN,41.786,-87.752
474120-a87f749cf54b4f4ca9262d07080a06b2,474120,SFO,37.619,-122.375
537725-05cc5dc820164ed4abd668fa1691f782,537725,YQB,46.788,-71.398
639571-fed7de2d656c44c5a53c64918668c308,639571,JFK,40.64,-73.779
564204-e3a3649f63b047b59e774bcd6c866e4a,564204,LCK,39.998,-82.892
538489-81e4b73bacfa43649170a5049f2d3357,538489,BWI,39.175,-76.668
537123-524fa26d623f4ed88033bb555ad7314f,537123,ORD,41.786,-87.752
604804-e3876004c8f54d63a3c82feacf5656b1,604804,PHL,39.872,-75.241
537181-1d5979ed57794ccea8b6dc6024bf6f7c,537181,YOW,45.323,-75.669
555108-dd860268e5a840e496e9aaea6b9cfa86,555108,DMA,32.166,-110.883
609393-5229b16ef26a4de6a6a8399936d9ac8f,609393,YQB,46.788,-71.398
530543-7ad0aa90b3a843728e6d8eeb70485e84,530543,ORD,41.786,-87.752
567961-b23df1f162d34ee18c780fc6261834d0,567961,UGN,41.786,-87.752
522402-9bc173957dd84cafbe597af108e3349e,522402,AUS,30.194,-97.67
497042-685637506373411184ce92c38342f085,497042,YMX,45.517,-73.417
526372-0f53756e15d446cbb2c0c6d21c1fb63d,526372,LCK,39.998,-82.892
579307-73b96dd11d3b4b1f9e589e55073ec30a,579307,LGA,40.64,-73.779
529224-5de56f5fced340ccb86166d71d2427ce,529224,HOU,29.607,-95.159
573147-644e1fbf8c9542c7b09f9d626d746c4b,573147,JFK,40.64,-73.779
518348-40f779c74f1f497facc65f3fd49804ee,518348,FAT,36.776,-119.718
516561-61372dc1f6e940dca98fa43ed5be580c,516561,LGA,40.64,-73.779
539008-dbf59eab7f7f452a9a94c9fbab3e4f33,539008,JFK,40.64,-73.779
417679-1af94940b9e549cbb74533b7316f9c41,417679,SFO,37.619,-122.375
626519-ddd47a34837148a9b08794c69db08117,626519,MEM,35.042,-89.977
573122-af5f21d6e79b4641a28068d2f9be5bc8,573122,LGA,40.64,-73.779
796032-48d29d0ea49d4bfa8f64414bb3fdc30c,796032,PHX,33.535,-112.383
583297-9a1add6f20cf4b0387eabec5df67108e,583297,JFK,40.64,-73.779
530585-1861341eb56c41398dd213d3bc438ff9,530585,YAV,50.056,-97.032
515344-05287e6c14fb48cfbcf87810ff745329,515344,IND,39.717,-86.294
531447-6442fa6b5d5345d3b43ad06372ca6778,531447,FTW,32.82,-97.362
421666-93f90287632e437d99d00c81679f6176,421666,LSQ,33.942,-118.408
610806-2ffce269b741461e9aea9970619cf03d,610806,AUS,30.194,-97.67
505358-d8598a912a5543309cb2e83d5bd8cb50,505358,ORD,41.786,-87.752
466723-e9c9f689dd394b8fa96ccf717021d04e,466723,EFD,29.607,-95.159
531073-afadabbfc0114e0cb2a2f0565f430c01,531073,SFO,37.619,-122.375
527944-56801853278a4322a1b7516f33ea386a,527944,SKF,29.529,-98.279
578549-42f34fca18b341bd8b8ce6723d935f1b,578549,JFK,40.64,-73.779
544008-f8bc66cadd414f77ad35406adca1d16e,544008,DAL,32.847,-96.852
569472-55094983e2cb4e588a1be6706c5c387f,569472,LAX,33.942,-118.408
538788-a005cd3a58b64d02bd7ae04b18e0216c,538788,SEA,47.53,-122.302
520436-6292cc32baa144738d8071ae6750ac38,520436,PNE,39.872,-75.241
523395-5e5208b290e347abbfc1096d51c02a50,523395,DAL,32.847,-96.852
498665-4d9d7c76c89b44ff9dc54a8e2bec76d2,498665,JFK,40.64,-73.779
563544-b64c0aa57e3a4d539ba6790516d9b44e,563544,SFO,37.619,-122.375
551331-763781c1f35e448e82b552c2e0417dc7,551331,SJO,37.362,-121.929
403881-bad07f10667d4dbfa1b33f9e63890f11,403881,YMX,45.517,-73.417
651269-a9a832383433407baa4c65340291c70b,651269,LAX,33.942,-118.408
555492-eceff6f64e414f899175affd1abe3dae,555492,JFK,40.64,-73.779
516269-296a54676e2143ab81278fabf3213862,516269,YKZ,43.862,-79.37
569817-985366296d964502a9137deaec4f4c8e,569817,FTW,32.82,-97.362
672468-6a63677d69b744e38ec4e5798cc1e02e,672468,LGA,40.64,-73.779
524628-f88b23b42aee4934b114e38de8e71771,524628,DAL,32.847,-96.852
